"Jahr";"Monat";"Bundesland";"Temperatur";"Niederschlag";"Sonnendauer"
1937;6;"Brandenburg.Berlin";17.88;47.5;NA
1937;6;"Brandenburg";17.86;47.8;NA
1937;6;"Baden.Wuerttemberg";16.15;110.5;NA
1937;6;"Bayern";16.13;121.6;NA
1937;6;"Hessen";16.08;80.6;NA
1937;6;"Mecklenburg.Vorpommern";16.33;63.2;NA
1937;6;"Niedersachsen";15.93;84.2;NA
1937;6;"Niedersachsen.Hamburg.Bremen";15.93;84.3;NA
1937;6;"Nordrhein.Westfalen";16;76.7;NA
1937;6;"Rheinland.Pfalz";16.3;62.4;NA
1937;6;"Schleswig.Holstein";15.47;90;NA
1937;6;"Saarland";16.29;58.4;NA
1937;6;"Sachsen";16.75;87.6;NA
1937;6;"Sachsen.Anhalt";17.04;85.6;NA
1937;6;"Thueringen.Sachsen.Anhalt";16.47;99.6;NA
1937;6;"Thueringen";15.75;117.1;NA
1937;6;"Deutschland";16.3;89.5;NA
1937;7;"Brandenburg.Berlin";18.09;82.6;NA
1937;7;"Brandenburg";18.08;82.5;NA
1937;7;"Baden.Wuerttemberg";17.12;56.5;NA
1937;7;"Bayern";16.8;70.8;NA
1937;7;"Hessen";17.04;47.8;NA
1937;7;"Mecklenburg.Vorpommern";17.48;92.8;NA
1937;7;"Niedersachsen";17.03;79.7;NA
1937;7;"Niedersachsen.Hamburg.Bremen";17.04;80.1;NA
1937;7;"Nordrhein.Westfalen";16.96;48.4;NA
1937;7;"Rheinland.Pfalz";17.4;38.3;NA
1937;7;"Schleswig.Holstein";17.16;114;NA
1937;7;"Saarland";17.5;38.3;NA
1937;7;"Sachsen";16.97;119.2;NA
1937;7;"Sachsen.Anhalt";17.71;77.3;NA
1937;7;"Thueringen.Sachsen.Anhalt";17.17;69.2;NA
1937;7;"Thueringen";16.48;58.9;NA
1937;7;"Deutschland";17.15;71.9;NA
1937;8;"Brandenburg.Berlin";17.98;89.8;NA
1937;8;"Brandenburg";17.97;90.4;NA
1937;8;"Baden.Wuerttemberg";16.89;68.7;NA
1937;8;"Bayern";16.27;100.8;NA
1937;8;"Hessen";17.07;43.5;NA
1937;8;"Mecklenburg.Vorpommern";17.64;50.4;NA
1937;8;"Niedersachsen";17.23;62.6;NA
1937;8;"Niedersachsen.Hamburg.Bremen";17.23;62.3;NA
1937;8;"Nordrhein.Westfalen";17.07;62.6;NA
1937;8;"Rheinland.Pfalz";17.47;43.5;NA
1937;8;"Schleswig.Holstein";17.58;55.1;NA
1937;8;"Saarland";17.86;47.7;NA
1937;8;"Sachsen";16.67;91.9;NA
1937;8;"Sachsen.Anhalt";17.53;96.1;NA
1937;8;"Thueringen.Sachsen.Anhalt";16.97;76.2;NA
1937;8;"Thueringen";16.26;51.1;NA
1937;8;"Deutschland";17.05;72.9;NA
1937;9;"Brandenburg.Berlin";14.35;42.8;NA
1937;9;"Brandenburg";14.34;42.8;NA
1937;9;"Baden.Wuerttemberg";12.82;97.5;NA
1937;9;"Bayern";12.73;101.4;NA
1937;9;"Hessen";13.13;40.6;NA
1937;9;"Mecklenburg.Vorpommern";13.83;59.5;NA
1937;9;"Niedersachsen";13.27;57.4;NA
1937;9;"Niedersachsen.Hamburg.Bremen";13.28;57.9;NA
1937;9;"Nordrhein.Westfalen";13.3;59.6;NA
1937;9;"Rheinland.Pfalz";13.5;57.3;NA
1937;9;"Schleswig.Holstein";13.32;69.7;NA
1937;9;"Saarland";13.59;82.5;NA
1937;9;"Sachsen";13.66;47.1;NA
1937;9;"Sachsen.Anhalt";14.12;32.9;NA
1937;9;"Thueringen.Sachsen.Anhalt";13.64;32.5;NA
1937;9;"Thueringen";13.04;32;NA
1937;9;"Deutschland";13.32;66.2;NA
1937;10;"Brandenburg.Berlin";10.02;22.7;NA
1937;10;"Brandenburg";10.01;22.8;NA
1937;10;"Baden.Wuerttemberg";8.5;39.8;NA
1937;10;"Bayern";8.18;53.5;NA
1937;10;"Hessen";9.2;22.3;NA
1937;10;"Mecklenburg.Vorpommern";10.1;16.7;NA
1937;10;"Niedersachsen";10.37;21.2;NA
1937;10;"Niedersachsen.Hamburg.Bremen";10.38;21.2;NA
1937;10;"Nordrhein.Westfalen";10.51;14.2;NA
1937;10;"Rheinland.Pfalz";9.28;24.2;NA
1937;10;"Schleswig.Holstein";10.5;23;NA
1937;10;"Saarland";9.35;29.7;NA
1937;10;"Sachsen";9.5;51.7;NA
1937;10;"Sachsen.Anhalt";9.85;26.4;NA
1937;10;"Thueringen.Sachsen.Anhalt";9.46;29.7;NA
1937;10;"Thueringen";8.97;33.9;NA
1937;10;"Deutschland";9.45;31.5;NA
1937;11;"Brandenburg.Berlin";3.36;28;NA
1937;11;"Brandenburg";3.35;27.9;NA
1937;11;"Baden.Wuerttemberg";3.2;40.7;NA
1937;11;"Bayern";2.61;38.7;NA
1937;11;"Hessen";3.38;28.9;NA
1937;11;"Mecklenburg.Vorpommern";3.29;39.1;NA
1937;11;"Niedersachsen";3.67;40.9;NA
1937;11;"Niedersachsen.Hamburg.Bremen";3.67;40.9;NA
1937;11;"Nordrhein.Westfalen";4.12;34.1;NA
1937;11;"Rheinland.Pfalz";3.54;31.7;NA
1937;11;"Schleswig.Holstein";3.67;47.7;NA
1937;11;"Saarland";3.58;29.2;NA
1937;11;"Sachsen";2.98;34;NA
1937;11;"Sachsen.Anhalt";3.6;23.2;NA
1937;11;"Thueringen.Sachsen.Anhalt";3.27;25.3;NA
1937;11;"Thueringen";2.85;27.9;NA
1937;11;"Deutschland";3.3;35.7;NA
1937;12;"Brandenburg.Berlin";-0.84;39.9;NA
1937;12;"Brandenburg";-0.84;40.1;NA
1937;12;"Baden.Wuerttemberg";-0.72;38.5;NA
1937;12;"Bayern";-1.47;56;NA
1937;12;"Hessen";-0.36;45.9;NA
1937;12;"Mecklenburg.Vorpommern";-0.64;48.1;NA
1937;12;"Niedersachsen";0.29;47.9;NA
1937;12;"Niedersachsen.Hamburg.Bremen";0.29;47.8;NA
1937;12;"Nordrhein.Westfalen";0.61;55.8;NA
1937;12;"Rheinland.Pfalz";0.12;56.8;NA
1937;12;"Schleswig.Holstein";0.11;51.7;NA
1937;12;"Saarland";0.35;73.8;NA
1937;12;"Sachsen";-0.62;47.6;NA
1937;12;"Sachsen.Anhalt";-0.39;41.4;NA
1937;12;"Thueringen.Sachsen.Anhalt";-0.57;44.2;NA
1937;12;"Thueringen";-0.81;47.8;NA
1937;12;"Deutschland";-0.48;49.1;NA
1938;1;"Brandenburg.Berlin";1.59;83.8;NA
1938;1;"Brandenburg";1.58;83.9;NA
1938;1;"Baden.Wuerttemberg";0.97;121.9;NA
1938;1;"Bayern";0.1;103.3;NA
1938;1;"Hessen";1.89;113.7;NA
1938;1;"Mecklenburg.Vorpommern";1.83;69.3;NA
1938;1;"Niedersachsen";3.02;108.4;NA
1938;1;"Niedersachsen.Hamburg.Bremen";3.03;107.9;NA
1938;1;"Nordrhein.Westfalen";3.19;142.2;NA
1938;1;"Rheinland.Pfalz";2.24;112.5;NA
1938;1;"Schleswig.Holstein";2.82;74.9;NA
1938;1;"Saarland";2.38;156.7;NA
1938;1;"Sachsen";0.95;99.9;NA
1938;1;"Sachsen.Anhalt";2.19;83.4;NA
1938;1;"Thueringen.Sachsen.Anhalt";1.73;88.5;NA
1938;1;"Thueringen";1.16;94.9;NA
1938;1;"Deutschland";1.69;104.4;NA
1938;2;"Brandenburg.Berlin";1.39;20.3;NA
1938;2;"Brandenburg";1.38;20.3;NA
1938;2;"Baden.Wuerttemberg";0.1;55.3;NA
1938;2;"Bayern";-0.46;38.3;NA
1938;2;"Hessen";0.79;40;NA
1938;2;"Mecklenburg.Vorpommern";1.46;18.8;NA
1938;2;"Niedersachsen";2.17;34.2;NA
1938;2;"Niedersachsen.Hamburg.Bremen";2.18;34.1;NA
1938;2;"Nordrhein.Westfalen";2.1;48.8;NA
1938;2;"Rheinland.Pfalz";1.01;44.8;NA
1938;2;"Schleswig.Holstein";2.22;30.6;NA
1938;2;"Saarland";1.58;50.5;NA
1938;2;"Sachsen";0.41;31.6;NA
1938;2;"Sachsen.Anhalt";1.26;24.9;NA
1938;2;"Thueringen.Sachsen.Anhalt";0.63;31;NA
1938;2;"Thueringen";-0.16;38.6;NA
1938;2;"Deutschland";0.93;36.8;NA
1938;3;"Brandenburg.Berlin";7.36;21.8;NA
1938;3;"Brandenburg";7.35;21.7;NA
1938;3;"Baden.Wuerttemberg";6.56;25.5;NA
1938;3;"Bayern";5.79;39.2;NA
1938;3;"Hessen";7.12;20.5;NA
1938;3;"Mecklenburg.Vorpommern";6.69;27.4;NA
1938;3;"Niedersachsen";7.46;27.7;NA
1938;3;"Niedersachsen.Hamburg.Bremen";7.46;28;NA
1938;3;"Nordrhein.Westfalen";7.61;28.6;NA
1938;3;"Rheinland.Pfalz";7.35;16.6;NA
1938;3;"Schleswig.Holstein";6.83;32.5;NA
1938;3;"Saarland";7.85;20.4;NA
1938;3;"Sachsen";6.88;41;NA
1938;3;"Sachsen.Anhalt";7.68;17.9;NA
1938;3;"Thueringen.Sachsen.Anhalt";7.27;20.3;NA
1938;3;"Thueringen";6.76;23.4;NA
1938;3;"Deutschland";6.96;28.5;NA
1938;4;"Brandenburg.Berlin";5.74;29.4;NA
1938;4;"Brandenburg";5.73;29.3;NA
1938;4;"Baden.Wuerttemberg";4.38;37.9;NA
1938;4;"Bayern";3.75;50.4;NA
1938;4;"Hessen";4.98;37.5;NA
1938;4;"Mecklenburg.Vorpommern";5.66;28.1;NA
1938;4;"Niedersachsen";5.84;26.2;NA
1938;4;"Niedersachsen.Hamburg.Bremen";5.85;26.1;NA
1938;4;"Nordrhein.Westfalen";5.5;42.5;NA
1938;4;"Rheinland.Pfalz";5.3;26.6;NA
1938;4;"Schleswig.Holstein";6.17;17.7;NA
1938;4;"Saarland";5.57;20.4;NA
1938;4;"Sachsen";4.38;37.5;NA
1938;4;"Sachsen.Anhalt";5.54;21.9;NA
1938;4;"Thueringen.Sachsen.Anhalt";4.9;24.9;NA
1938;4;"Thueringen";4.09;28.7;NA
1938;4;"Deutschland";4.99;34.9;NA
1938;5;"Brandenburg.Berlin";11.76;55.9;NA
1938;5;"Brandenburg";11.75;56;NA
1938;5;"Baden.Wuerttemberg";10.36;83.3;NA
1938;5;"Bayern";10.13;91.6;NA
1938;5;"Hessen";10.54;79.4;NA
1938;5;"Mecklenburg.Vorpommern";10.76;56.2;NA
1938;5;"Niedersachsen";11.03;55.3;NA
1938;5;"Niedersachsen.Hamburg.Bremen";11.03;55.4;NA
1938;5;"Nordrhein.Westfalen";10.93;58.1;NA
1938;5;"Rheinland.Pfalz";10.64;66.5;NA
1938;5;"Schleswig.Holstein";10.54;52.5;NA
1938;5;"Saarland";10.86;59.9;NA
1938;5;"Sachsen";10.82;77.5;NA
1938;5;"Sachsen.Anhalt";11.51;67.1;NA
1938;5;"Thueringen.Sachsen.Anhalt";10.86;80;NA
1938;5;"Thueringen";10.04;96.2;NA
1938;5;"Deutschland";10.72;71.4;NA
1938;6;"Brandenburg.Berlin";16.7;34;NA
1938;6;"Brandenburg";16.69;34.1;NA
1938;6;"Baden.Wuerttemberg";16.28;107.8;NA
1938;6;"Bayern";16.02;82.1;NA
1938;6;"Hessen";15.97;26.2;NA
1938;6;"Mecklenburg.Vorpommern";15.51;47.8;NA
1938;6;"Niedersachsen";15.5;42.9;NA
1938;6;"Niedersachsen.Hamburg.Bremen";15.49;43;NA
1938;6;"Nordrhein.Westfalen";15.9;31.8;NA
1938;6;"Rheinland.Pfalz";16.45;20.8;NA
1938;6;"Schleswig.Holstein";14.63;59;NA
1938;6;"Saarland";16.67;20.9;NA
1938;6;"Sachsen";16.19;39;NA
1938;6;"Sachsen.Anhalt";16.51;37.2;NA
1938;6;"Thueringen.Sachsen.Anhalt";16.06;36.1;NA
1938;6;"Thueringen";15.49;34.8;NA
1938;6;"Deutschland";15.97;53.3;NA
1938;7;"Brandenburg.Berlin";18.27;68.7;NA
1938;7;"Brandenburg";18.25;68.9;NA
1938;7;"Baden.Wuerttemberg";16.43;136.8;NA
1938;7;"Bayern";16.36;105.1;NA
1938;7;"Hessen";16.41;80;NA
1938;7;"Mecklenburg.Vorpommern";17.2;52.2;NA
1938;7;"Niedersachsen";16.51;82.1;NA
1938;7;"Niedersachsen.Hamburg.Bremen";16.52;81.8;NA
1938;7;"Nordrhein.Westfalen";16.41;75.3;NA
1938;7;"Rheinland.Pfalz";16.52;90.8;NA
1938;7;"Schleswig.Holstein";16.37;68.7;NA
1938;7;"Saarland";16.61;100.4;NA
1938;7;"Sachsen";17.16;71.3;NA
1938;7;"Sachsen.Anhalt";17.53;59.5;NA
1938;7;"Thueringen.Sachsen.Anhalt";16.9;66.5;NA
1938;7;"Thueringen";16.1;75.3;NA
1938;7;"Deutschland";16.72;86.3;NA
1938;8;"Brandenburg.Berlin";19.46;76.7;NA
1938;8;"Brandenburg";19.44;76.1;NA
1938;8;"Baden.Wuerttemberg";16.29;172.7;NA
1938;8;"Bayern";16.33;149.3;NA
1938;8;"Hessen";17.33;109.7;NA
1938;8;"Mecklenburg.Vorpommern";18.88;36.6;NA
1938;8;"Niedersachsen";18.47;63.4;NA
1938;8;"Niedersachsen.Hamburg.Bremen";18.48;63.1;NA
1938;8;"Nordrhein.Westfalen";17.77;122.1;NA
1938;8;"Rheinland.Pfalz";17.04;124.3;NA
1938;8;"Schleswig.Holstein";18.41;48;NA
1938;8;"Saarland";17.03;109.2;NA
1938;8;"Sachsen";17.92;121.9;NA
1938;8;"Sachsen.Anhalt";19.12;40.8;NA
1938;8;"Thueringen.Sachsen.Anhalt";18.25;54.4;NA
1938;8;"Thueringen";17.15;71.6;NA
1938;8;"Deutschland";17.66;104.4;NA
1938;9;"Brandenburg.Berlin";14.21;50;NA
1938;9;"Brandenburg";14.19;50.1;NA
1938;9;"Baden.Wuerttemberg";13.41;61;NA
1938;9;"Bayern";12.75;60.4;NA
1938;9;"Hessen";13.65;45;NA
1938;9;"Mecklenburg.Vorpommern";14.36;39.6;NA
1938;9;"Niedersachsen";14.51;57.2;NA
1938;9;"Niedersachsen.Hamburg.Bremen";14.52;56.8;NA
1938;9;"Nordrhein.Westfalen";14.45;59.1;NA
1938;9;"Rheinland.Pfalz";14;33.5;NA
1938;9;"Schleswig.Holstein";14.53;37.9;NA
1938;9;"Saarland";14.25;25;NA
1938;9;"Sachsen";13.53;49.3;NA
1938;9;"Sachsen.Anhalt";14.33;31.2;NA
1938;9;"Thueringen.Sachsen.Anhalt";13.8;28.5;NA
1938;9;"Thueringen";13.15;25.1;NA
1938;9;"Deutschland";13.81;50.2;NA
1938;10;"Brandenburg.Berlin";9.49;58.1;NA
1938;10;"Brandenburg";9.48;58;NA
1938;10;"Baden.Wuerttemberg";8.02;72.9;NA
1938;10;"Bayern";7.82;53.6;NA
1938;10;"Hessen";8.17;75.7;NA
1938;10;"Mecklenburg.Vorpommern";9.37;63;NA
1938;10;"Niedersachsen";9.15;96.6;NA
1938;10;"Niedersachsen.Hamburg.Bremen";9.15;96.5;NA
1938;10;"Nordrhein.Westfalen";9.06;88.5;NA
1938;10;"Rheinland.Pfalz";8.43;73.8;NA
1938;10;"Schleswig.Holstein";9.23;124.8;NA
1938;10;"Saarland";8.57;82.5;NA
1938;10;"Sachsen";8.81;61.5;NA
1938;10;"Sachsen.Anhalt";9.32;67.2;NA
1938;10;"Thueringen.Sachsen.Anhalt";8.79;64.9;NA
1938;10;"Thueringen";8.12;62;NA
1938;10;"Deutschland";8.66;73;NA
1938;11;"Brandenburg.Berlin";7.65;34.1;NA
1938;11;"Brandenburg";7.63;34.3;NA
1938;11;"Baden.Wuerttemberg";6.35;39.8;NA
1938;11;"Bayern";5.24;39.5;NA
1938;11;"Hessen";6.92;57.3;NA
1938;11;"Mecklenburg.Vorpommern";7.44;37.3;NA
1938;11;"Niedersachsen";8.1;60.8;NA
1938;11;"Niedersachsen.Hamburg.Bremen";8.09;60.8;NA
1938;11;"Nordrhein.Westfalen";8.31;71.1;NA
1938;11;"Rheinland.Pfalz";7.24;72.3;NA
1938;11;"Schleswig.Holstein";7.74;73.2;NA
1938;11;"Saarland";7.5;80.8;NA
1938;11;"Sachsen";6.74;39.7;NA
1938;11;"Sachsen.Anhalt";7.79;37.6;NA
1938;11;"Thueringen.Sachsen.Anhalt";7.25;38.2;NA
1938;11;"Thueringen";6.58;38.9;NA
1938;11;"Deutschland";7;49.4;NA
1938;12;"Brandenburg.Berlin";-1.55;29.3;NA
1938;12;"Brandenburg";-1.56;29.2;NA
1938;12;"Baden.Wuerttemberg";-2.48;53.4;NA
1938;12;"Bayern";-3.17;49.4;NA
1938;12;"Hessen";-2.33;56.9;NA
1938;12;"Mecklenburg.Vorpommern";-1.29;29.1;NA
1938;12;"Niedersachsen";-1.07;50.2;NA
1938;12;"Niedersachsen.Hamburg.Bremen";-1.07;50.2;NA
1938;12;"Nordrhein.Westfalen";-0.66;71;NA
1938;12;"Rheinland.Pfalz";-1.62;53.8;NA
1938;12;"Schleswig.Holstein";-0.32;50.3;NA
1938;12;"Saarland";-1.38;51.1;NA
1938;12;"Sachsen";-2.32;40.2;NA
1938;12;"Sachsen.Anhalt";-1.89;40;NA
1938;12;"Thueringen.Sachsen.Anhalt";-2.42;43.9;NA
1938;12;"Thueringen";-3.09;48.8;NA
1938;12;"Deutschland";-1.92;48.6;NA
1939;1;"Brandenburg.Berlin";2.74;46.8;NA
1939;1;"Brandenburg";2.73;46.7;NA
1939;1;"Baden.Wuerttemberg";2.35;91.2;NA
1939;1;"Bayern";0.84;73.2;NA
1939;1;"Hessen";3.03;94.9;NA
1939;1;"Mecklenburg.Vorpommern";2.45;60.2;NA
1939;1;"Niedersachsen";3.41;76.9;NA
1939;1;"Niedersachsen.Hamburg.Bremen";3.41;76.9;NA
1939;1;"Nordrhein.Westfalen";3.98;101.1;NA
1939;1;"Rheinland.Pfalz";3.47;101.9;NA
1939;1;"Schleswig.Holstein";2.57;83.7;NA
1939;1;"Saarland";3.68;144;NA
1939;1;"Sachsen";2.28;43.6;NA
1939;1;"Sachsen.Anhalt";3.12;44.1;NA
1939;1;"Thueringen.Sachsen.Anhalt";2.77;53.9;NA
1939;1;"Thueringen";2.32;66.2;NA
1939;1;"Deutschland";2.55;75.4;NA
1939;2;"Brandenburg.Berlin";2.68;22.6;NA
1939;2;"Brandenburg";2.67;22.7;NA
1939;2;"Baden.Wuerttemberg";0.79;30.5;NA
1939;2;"Bayern";-0.66;41.8;NA
1939;2;"Hessen";1.19;32.7;NA
1939;2;"Mecklenburg.Vorpommern";2.55;22.1;NA
1939;2;"Niedersachsen";2.98;28.6;NA
1939;2;"Niedersachsen.Hamburg.Bremen";2.99;28.5;NA
1939;2;"Nordrhein.Westfalen";2.99;43.4;NA
1939;2;"Rheinland.Pfalz";1.49;26.6;NA
1939;2;"Schleswig.Holstein";2.96;28.9;NA
1939;2;"Saarland";1.95;35.1;NA
1939;2;"Sachsen";1.79;33.4;NA
1939;2;"Sachsen.Anhalt";2.64;18.6;NA
1939;2;"Thueringen.Sachsen.Anhalt";1.99;23;NA
1939;2;"Thueringen";1.19;28.6;NA
1939;2;"Deutschland";1.63;31.8;NA
1939;3;"Brandenburg.Berlin";1.81;69.7;NA
1939;3;"Brandenburg";1.8;69.7;NA
1939;3;"Baden.Wuerttemberg";1.17;119.4;NA
1939;3;"Bayern";0.34;97.9;NA
1939;3;"Hessen";1.95;70.3;NA
1939;3;"Mecklenburg.Vorpommern";1.59;63.2;NA
1939;3;"Niedersachsen";2.92;60.2;NA
1939;3;"Niedersachsen.Hamburg.Bremen";2.92;60.1;NA
1939;3;"Nordrhein.Westfalen";3.15;83.8;NA
1939;3;"Rheinland.Pfalz";2.34;80.3;NA
1939;3;"Schleswig.Holstein";2.44;54.6;NA
1939;3;"Saarland";2.96;73.3;NA
1939;3;"Sachsen";1.02;81.1;NA
1939;3;"Sachsen.Anhalt";2.19;56.2;NA
1939;3;"Thueringen.Sachsen.Anhalt";1.71;61.4;NA
1939;3;"Thueringen";1.11;68;NA
1939;3;"Deutschland";1.74;79.8;NA
1939;4;"Brandenburg.Berlin";9.08;47.5;NA
1939;4;"Brandenburg";9.06;47.7;NA
1939;4;"Baden.Wuerttemberg";8.85;76.1;NA
1939;4;"Bayern";8.77;31.8;NA
1939;4;"Hessen";8.62;73.3;NA
1939;4;"Mecklenburg.Vorpommern";7.78;60.3;NA
1939;4;"Niedersachsen";8.41;77.5;NA
1939;4;"Niedersachsen.Hamburg.Bremen";8.41;78.1;NA
1939;4;"Nordrhein.Westfalen";8.93;74.6;NA
1939;4;"Rheinland.Pfalz";8.95;66.9;NA
1939;4;"Schleswig.Holstein";7.6;74.9;NA
1939;4;"Saarland";9.26;68.7;NA
1939;4;"Sachsen";8.83;34.9;NA
1939;4;"Sachsen.Anhalt";8.99;54.9;NA
1939;4;"Thueringen.Sachsen.Anhalt";8.54;57.6;NA
1939;4;"Thueringen";7.98;60.9;NA
1939;4;"Deutschland";8.64;59.2;NA
1939;5;"Brandenburg.Berlin";11.39;52;NA
1939;5;"Brandenburg";11.37;52;NA
1939;5;"Baden.Wuerttemberg";9.62;143.2;NA
1939;5;"Bayern";9.58;124.7;NA
1939;5;"Hessen";10.22;51.7;NA
1939;5;"Mecklenburg.Vorpommern";10.72;37;NA
1939;5;"Niedersachsen";11.31;37.4;NA
1939;5;"Niedersachsen.Hamburg.Bremen";11.31;37.1;NA
1939;5;"Nordrhein.Westfalen";11.35;27.8;NA
1939;5;"Rheinland.Pfalz";10.74;41.1;NA
1939;5;"Schleswig.Holstein";10.92;15.8;NA
1939;5;"Saarland";10.92;56.8;NA
1939;5;"Sachsen";9.85;75.7;NA
1939;5;"Sachsen.Anhalt";11.01;63.9;NA
1939;5;"Thueringen.Sachsen.Anhalt";10.28;67.2;NA
1939;5;"Thueringen";9.36;71.4;NA
1939;5;"Deutschland";10.47;71.1;NA
1939;6;"Brandenburg.Berlin";17.47;64.6;NA
1939;6;"Brandenburg";17.45;64.6;NA
1939;6;"Baden.Wuerttemberg";15.77;76.2;NA
1939;6;"Bayern";15.66;89.9;NA
1939;6;"Hessen";16.16;50.7;NA
1939;6;"Mecklenburg.Vorpommern";16.43;53.2;NA
1939;6;"Niedersachsen";16.6;32;NA
1939;6;"Niedersachsen.Hamburg.Bremen";16.61;32.1;NA
1939;6;"Nordrhein.Westfalen";16.5;48.9;NA
1939;6;"Rheinland.Pfalz";16.43;58.8;NA
1939;6;"Schleswig.Holstein";16.35;25.2;NA
1939;6;"Saarland";16.65;63.1;NA
1939;6;"Sachsen";16.07;87.8;NA
1939;6;"Sachsen.Anhalt";17.19;40.2;NA
1939;6;"Thueringen.Sachsen.Anhalt";16.48;41.6;NA
1939;6;"Thueringen";15.59;43.3;NA
1939;6;"Deutschland";16.3;60.2;NA
1939;7;"Brandenburg.Berlin";18.69;86;NA
1939;7;"Brandenburg";18.68;86.2;NA
1939;7;"Baden.Wuerttemberg";16.18;140.4;NA
1939;7;"Bayern";16.14;121.7;NA
1939;7;"Hessen";16.57;67.3;NA
1939;7;"Mecklenburg.Vorpommern";17.91;82.1;NA
1939;7;"Niedersachsen";17.34;97.2;NA
1939;7;"Niedersachsen.Hamburg.Bremen";17.34;97.3;NA
1939;7;"Nordrhein.Westfalen";16.91;90.1;NA
1939;7;"Rheinland.Pfalz";16.46;63.6;NA
1939;7;"Schleswig.Holstein";17.37;111.4;NA
1939;7;"Saarland";16.34;81.1;NA
1939;7;"Sachsen";17.47;127.6;NA
1939;7;"Sachsen.Anhalt";18.15;70;NA
1939;7;"Thueringen.Sachsen.Anhalt";17.43;76.2;NA
1939;7;"Thueringen";16.53;83.9;NA
1939;7;"Deutschland";17.01;100.2;NA
1939;8;"Brandenburg.Berlin";19.02;76.2;NA
1939;8;"Brandenburg";19;76;NA
1939;8;"Baden.Wuerttemberg";16.66;91.6;NA
1939;8;"Bayern";16.7;80;NA
1939;8;"Hessen";17.05;87.2;NA
1939;8;"Mecklenburg.Vorpommern";18.51;75.5;NA
1939;8;"Niedersachsen";17.79;104.2;NA
1939;8;"Niedersachsen.Hamburg.Bremen";17.8;104.1;NA
1939;8;"Nordrhein.Westfalen";17.5;63.8;NA
1939;8;"Rheinland.Pfalz";16.99;67.5;NA
1939;8;"Schleswig.Holstein";17.84;104.1;NA
1939;8;"Saarland";16.95;82;NA
1939;8;"Sachsen";17.67;74;NA
1939;8;"Sachsen.Anhalt";18.52;88.9;NA
1939;8;"Thueringen.Sachsen.Anhalt";17.79;93.6;NA
1939;8;"Thueringen";16.88;99.4;NA
1939;8;"Deutschland";17.49;84.3;NA
1939;9;"Brandenburg.Berlin";14.11;59;NA
1939;9;"Brandenburg";14.09;58.6;NA
1939;9;"Baden.Wuerttemberg";12.46;143;NA
1939;9;"Bayern";12.27;110.1;NA
1939;9;"Hessen";13.17;69.8;NA
1939;9;"Mecklenburg.Vorpommern";14.01;39.5;NA
1939;9;"Niedersachsen";14.15;38.5;NA
1939;9;"Niedersachsen.Hamburg.Bremen";14.15;38.2;NA
1939;9;"Nordrhein.Westfalen";13.86;55.2;NA
1939;9;"Rheinland.Pfalz";13.15;80.7;NA
1939;9;"Schleswig.Holstein";13.99;32.8;NA
1939;9;"Saarland";13.17;78.2;NA
1939;9;"Sachsen";13.37;88.1;NA
1939;9;"Sachsen.Anhalt";14.22;50.6;NA
1939;9;"Thueringen.Sachsen.Anhalt";13.71;63.9;NA
1939;9;"Thueringen";13.07;80.6;NA
1939;9;"Deutschland";13.35;76.1;NA
1939;10;"Brandenburg.Berlin";6.54;84.4;NA
1939;10;"Brandenburg";6.54;84.1;NA
1939;10;"Baden.Wuerttemberg";7.06;201.1;NA
1939;10;"Bayern";6.27;153.2;NA
1939;10;"Hessen";6.36;147.9;NA
1939;10;"Mecklenburg.Vorpommern";6.49;77.7;NA
1939;10;"Niedersachsen";6.46;92.8;NA
1939;10;"Niedersachsen.Hamburg.Bremen";6.46;92.8;NA
1939;10;"Nordrhein.Westfalen";6.97;106.8;NA
1939;10;"Rheinland.Pfalz";7.03;162.8;NA
1939;10;"Schleswig.Holstein";6.65;86.8;NA
1939;10;"Saarland";7.29;183.3;NA
1939;10;"Sachsen";6.06;75.4;NA
1939;10;"Sachsen.Anhalt";6.43;90;NA
1939;10;"Thueringen.Sachsen.Anhalt";6.06;104;NA
1939;10;"Thueringen";5.6;121.7;NA
1939;10;"Deutschland";6.52;123.2;NA
1939;11;"Brandenburg.Berlin";5.16;67.6;NA
1939;11;"Brandenburg";5.16;67.6;NA
1939;11;"Baden.Wuerttemberg";5.74;104.4;NA
1939;11;"Bayern";4.53;108.9;NA
1939;11;"Hessen";5.67;125.6;NA
1939;11;"Mecklenburg.Vorpommern";4.9;52.3;NA
1939;11;"Niedersachsen";6.01;110.2;NA
1939;11;"Niedersachsen.Hamburg.Bremen";6;109.5;NA
1939;11;"Nordrhein.Westfalen";6.83;149.8;NA
1939;11;"Rheinland.Pfalz";6.33;104.8;NA
1939;11;"Schleswig.Holstein";5.51;68.4;NA
1939;11;"Saarland";6.63;135.2;NA
1939;11;"Sachsen";4.9;80.9;NA
1939;11;"Sachsen.Anhalt";5.55;84.7;NA
1939;11;"Thueringen.Sachsen.Anhalt";5.23;94.4;NA
1939;11;"Thueringen";4.82;106.6;NA
1939;11;"Deutschland";5.47;101.5;NA
1939;12;"Brandenburg.Berlin";-1.57;52.3;NA
1939;12;"Brandenburg";-1.58;52.3;NA
1939;12;"Baden.Wuerttemberg";-1.72;59.8;NA
1939;12;"Bayern";-3.09;74.7;NA
1939;12;"Hessen";-1.51;37.2;NA
1939;12;"Mecklenburg.Vorpommern";-1.19;43.1;NA
