"Jahr";"Monat";"Bundesland";"AvgTemp";"PrecipMM";"SunDuration"
1917;8;"Schleswig.Holstein";17.1;115;NA
1917;8;"Saarland";15.9;116.1;NA
1917;8;"Sachsen";17.3;102.1;NA
1917;8;"Sachsen.Anhalt";17.5;107.7;NA
1917;8;"Thueringen.Sachsen.Anhalt";16.8;113;NA
1917;8;"Thueringen";15.9;119.6;NA
1917;8;"Deutschland";16.7;120.8;NA
1917;9;"Brandenburg.Berlin";15.2;18.2;NA
1917;9;"Brandenburg";15.2;18.3;NA
1917;9;"Baden.Wuerttemberg";14.8;57.3;NA
1917;9;"Bayern";14.2;49.6;NA
1917;9;"Hessen";14.3;20;NA
1917;9;"Niedersachsen";14.3;36.5;NA
1917;9;"Mecklenburg.Vorpommern";14.3;33.1;NA
1917;9;"Niedersachsen.Hamburg.Bremen";14.3;36.8;NA
1917;9;"Nordrhein.Westfalen";14.6;29.9;NA
1917;9;"Rheinland.Pfalz";15;19;NA
1917;9;"Schleswig.Holstein";14.1;68.3;NA
1917;9;"Saarland";14.9;22.2;NA
1917;9;"Sachsen";14.8;26.5;NA
1917;9;"Sachsen.Anhalt";14.9;12.9;NA
1917;9;"Thueringen.Sachsen.Anhalt";14.4;16.5;NA
1917;9;"Thueringen";13.8;21;NA
1917;9;"Deutschland";14.5;35.7;NA
1917;10;"Brandenburg.Berlin";8.5;75.2;NA
1917;10;"Brandenburg";8.5;74.7;NA
1917;10;"Baden.Wuerttemberg";6.9;124.9;NA
1917;10;"Bayern";6.6;108.6;NA
1917;10;"Hessen";6.7;117.5;NA
1917;10;"Niedersachsen";7.4;105.5;NA
1917;10;"Mecklenburg.Vorpommern";7.8;89.6;NA
1917;10;"Niedersachsen.Hamburg.Bremen";7.4;105.3;NA
1917;10;"Nordrhein.Westfalen";7.3;127.3;NA
1917;10;"Rheinland.Pfalz";6.9;128.6;NA
1917;10;"Schleswig.Holstein";7.3;133;NA
1917;10;"Saarland";7;144.9;NA
1917;10;"Sachsen";7.8;54.3;NA
1917;10;"Sachsen.Anhalt";8;63.2;NA
1917;10;"Thueringen.Sachsen.Anhalt";7.4;70.8;NA
1917;10;"Thueringen";6.7;80.4;NA
1917;10;"Deutschland";7.2;104;NA
1917;11;"Brandenburg.Berlin";5.7;39.9;NA
1917;11;"Brandenburg";5.7;40;NA
1917;11;"Baden.Wuerttemberg";4.2;59.5;NA
1917;11;"Bayern";3.5;49.9;NA
1917;11;"Hessen";4.9;46.6;NA
1917;11;"Niedersachsen";6.3;44.7;NA
1917;11;"Mecklenburg.Vorpommern";5.7;53.4;NA
1917;11;"Niedersachsen.Hamburg.Bremen";6.3;44.8;NA
1917;11;"Nordrhein.Westfalen";6.1;63.8;NA
1917;11;"Rheinland.Pfalz";5.2;53.2;NA
1917;11;"Schleswig.Holstein";6;64.9;NA
1917;11;"Saarland";5.1;60.8;NA
1917;11;"Sachsen";4.7;38;NA
1917;11;"Sachsen.Anhalt";5.7;27.6;NA
1917;11;"Thueringen.Sachsen.Anhalt";5.1;32.3;NA
1917;11;"Thueringen";4.4;38.3;NA
1917;11;"Deutschland";5.1;49.3;NA
1917;12;"Brandenburg.Berlin";-1.2;36.3;NA
1917;12;"Brandenburg";-1.2;36.1;NA
1917;12;"Baden.Wuerttemberg";-3.7;37;NA
1917;12;"Bayern";-4;31.1;NA
1917;12;"Hessen";-2.2;30.7;NA
1917;12;"Niedersachsen";-0.8;50.4;NA
1917;12;"Mecklenburg.Vorpommern";-0.8;41.1;NA
1917;12;"Niedersachsen.Hamburg.Bremen";-0.8;50.5;NA
1917;12;"Nordrhein.Westfalen";-1;40.7;NA
1917;12;"Rheinland.Pfalz";-1.7;30.6;NA
1917;12;"Schleswig.Holstein";0;43.6;NA
1917;12;"Saarland";-1.5;29.2;NA
1917;12;"Sachsen";-2.4;37;NA
1917;12;"Sachsen.Anhalt";-1.3;28.1;NA
1917;12;"Thueringen.Sachsen.Anhalt";-2;30.4;NA
1917;12;"Thueringen";-2.9;33.3;NA
1917;12;"Deutschland";-2.1;37.1;NA
1918;1;"Brandenburg.Berlin";0.7;79.1;NA
1918;1;"Brandenburg";0.6;78.5;NA
1918;1;"Baden.Wuerttemberg";0.2;66.8;NA
1918;1;"Bayern";-0.7;53.2;NA
1918;1;"Hessen";0.8;74.8;NA
1918;1;"Niedersachsen";1.7;98;NA
1918;1;"Mecklenburg.Vorpommern";0;68.7;NA
1918;1;"Niedersachsen.Hamburg.Bremen";1.7;97.7;NA
1918;1;"Nordrhein.Westfalen";2.4;95.4;NA
1918;1;"Rheinland.Pfalz";1.1;79.4;NA
1918;1;"Schleswig.Holstein";0.8;64.4;NA
1918;1;"Saarland";1.3;105.1;NA
1918;1;"Sachsen";0.9;52.7;NA
1918;1;"Sachsen.Anhalt";1.2;71.4;NA
1918;1;"Thueringen.Sachsen.Anhalt";1;68.6;NA
1918;1;"Thueringen";0.6;65.1;NA
1918;1;"Deutschland";0.7;73;NA
1918;2;"Brandenburg.Berlin";1.6;38.9;NA
1918;2;"Brandenburg";1.6;38.8;NA
1918;2;"Baden.Wuerttemberg";1.3;25.1;NA
1918;2;"Bayern";0.5;34.8;NA
1918;2;"Hessen";2;37.2;NA
1918;2;"Niedersachsen";2.6;65.7;NA
1918;2;"Mecklenburg.Vorpommern";1.3;41.2;NA
1918;2;"Niedersachsen.Hamburg.Bremen";2.6;65.7;NA
1918;2;"Nordrhein.Westfalen";3.3;57.3;NA
1918;2;"Rheinland.Pfalz";2.3;27.9;NA
1918;2;"Schleswig.Holstein";1.7;64.8;NA
1918;2;"Saarland";2.4;38.4;NA
1918;2;"Sachsen";1.1;48.5;NA
1918;2;"Sachsen.Anhalt";2;32.6;NA
1918;2;"Thueringen.Sachsen.Anhalt";1.7;36.6;NA
1918;2;"Thueringen";1.3;41.6;NA
1918;2;"Deutschland";1.7;42.9;NA
1918;3;"Brandenburg.Berlin";4.1;17;NA
1918;3;"Brandenburg";4.1;17.2;NA
1918;3;"Baden.Wuerttemberg";4;33.6;NA
1918;3;"Bayern";3.8;21.8;NA
1918;3;"Hessen";4.3;28.8;NA
1918;3;"Niedersachsen";4.2;15.5;NA
1918;3;"Mecklenburg.Vorpommern";3.4;20.1;NA
1918;3;"Niedersachsen.Hamburg.Bremen";4.2;15.4;NA
1918;3;"Nordrhein.Westfalen";4.9;22.9;NA
1918;3;"Rheinland.Pfalz";4.5;32.3;NA
1918;3;"Schleswig.Holstein";3.5;18.1;NA
1918;3;"Saarland";4.6;45.5;NA
1918;3;"Sachsen";3.8;26.3;NA
1918;3;"Sachsen.Anhalt";4.2;19.6;NA
1918;3;"Thueringen.Sachsen.Anhalt";4;22;NA
1918;3;"Thueringen";3.7;25;NA
1918;3;"Deutschland";4;23;NA
1918;4;"Brandenburg.Berlin";11;41.9;NA
1918;4;"Brandenburg";11;42;NA
1918;4;"Baden.Wuerttemberg";8.3;80;NA
1918;4;"Bayern";8.8;55.8;NA
1918;4;"Hessen";8.9;66.2;NA
1918;4;"Niedersachsen";8.9;53.8;NA
1918;4;"Mecklenburg.Vorpommern";8.8;40;NA
1918;4;"Niedersachsen.Hamburg.Bremen";8.9;54.1;NA
1918;4;"Nordrhein.Westfalen";8.8;44.9;NA
1918;4;"Rheinland.Pfalz";8.5;86.6;NA
1918;4;"Schleswig.Holstein";7.7;57.9;NA
1918;4;"Saarland";8.6;86.6;NA
1918;4;"Sachsen";9.7;57.8;NA
1918;4;"Sachsen.Anhalt";10;54.4;NA
1918;4;"Thueringen.Sachsen.Anhalt";9.5;57.7;NA
1918;4;"Thueringen";8.7;61.8;NA
1918;4;"Deutschland";9;57.8;NA
1918;5;"Brandenburg.Berlin";14.9;18.3;NA
1918;5;"Brandenburg";14.8;18.5;NA
1918;5;"Baden.Wuerttemberg";13.7;54.1;NA
1918;5;"Bayern";13.5;56.6;NA
1918;5;"Hessen";14.2;30.1;NA
1918;5;"Niedersachsen";14.1;29.6;NA
1918;5;"Mecklenburg.Vorpommern";13.6;15;NA
1918;5;"Niedersachsen.Hamburg.Bremen";14.1;29.6;NA
1918;5;"Nordrhein.Westfalen";14.6;33.8;NA
1918;5;"Rheinland.Pfalz";14.6;35.8;NA
1918;5;"Schleswig.Holstein";13.4;21.4;NA
1918;5;"Saarland";14.5;60.1;NA
1918;5;"Sachsen";13.7;24.9;NA
1918;5;"Sachsen.Anhalt";14.4;24.5;NA
1918;5;"Thueringen.Sachsen.Anhalt";13.9;25.7;NA
1918;5;"Thueringen";13.2;27.1;NA
1918;5;"Deutschland";14;35.6;NA
1918;6;"Brandenburg.Berlin";14;52.2;NA
1918;6;"Brandenburg";14;51.8;NA
1918;6;"Baden.Wuerttemberg";12.8;84.1;NA
1918;6;"Bayern";12.5;86.7;NA
1918;6;"Hessen";12.8;47.9;NA
1918;6;"Niedersachsen";13;68.4;NA
1918;6;"Mecklenburg.Vorpommern";13.4;76.6;NA
1918;6;"Niedersachsen.Hamburg.Bremen";13;69;NA
1918;6;"Nordrhein.Westfalen";12.9;56.7;NA
1918;6;"Rheinland.Pfalz";13.3;43.5;NA
1918;6;"Schleswig.Holstein";13;74.1;NA
1918;6;"Saarland";13.5;44.2;NA
1918;6;"Sachsen";13.2;48.9;NA
1918;6;"Sachsen.Anhalt";13.5;42;NA
1918;6;"Thueringen.Sachsen.Anhalt";12.9;44.6;NA
1918;6;"Thueringen";12.2;47.9;NA
1918;6;"Deutschland";13;66;NA
1918;7;"Brandenburg.Berlin";17.7;82.2;NA
1918;7;"Brandenburg";17.7;82.5;NA
1918;7;"Baden.Wuerttemberg";16.5;77.1;NA
1918;7;"Bayern";16.1;124;NA
1918;7;"Hessen";16.2;66;NA
1918;7;"Niedersachsen";16.4;71.6;NA
1918;7;"Mecklenburg.Vorpommern";17;69.7;NA
1918;7;"Niedersachsen.Hamburg.Bremen";16.4;71.7;NA
1918;7;"Nordrhein.Westfalen";16.2;86.7;NA
1918;7;"Rheinland.Pfalz";16.8;62;NA
1918;7;"Schleswig.Holstein";16.3;74.5;NA
1918;7;"Saarland";17;58.6;NA
1918;7;"Sachsen";16.7;140.4;NA
1918;7;"Sachsen.Anhalt";17.1;71;NA
1918;7;"Thueringen.Sachsen.Anhalt";16.5;74;NA
1918;7;"Thueringen";15.7;77.8;NA
1918;7;"Deutschland";16.5;88.1;NA
1918;8;"Brandenburg.Berlin";16.5;90.3;NA
1918;8;"Brandenburg";16.5;90.5;NA
1918;8;"Baden.Wuerttemberg";16;67.2;NA
1918;8;"Bayern";15.5;90.6;NA
1918;8;"Hessen";15.9;76;NA
1918;8;"Niedersachsen";15.8;95.5;NA
1918;8;"Mecklenburg.Vorpommern";16.2;88.1;NA
1918;8;"Niedersachsen.Hamburg.Bremen";15.8;96;NA
1918;8;"Nordrhein.Westfalen";15.9;99.2;NA
1918;8;"Rheinland.Pfalz";16.5;61.4;NA
1918;8;"Schleswig.Holstein";15.9;99;NA
1918;8;"Saarland";16.4;63.7;NA
1918;8;"Sachsen";15.9;120.1;NA
1918;8;"Sachsen.Anhalt";16.2;93.7;NA
1918;8;"Thueringen.Sachsen.Anhalt";15.8;88.7;NA
1918;8;"Thueringen";15.3;82.3;NA
1918;8;"Deutschland";15.9;88.8;NA
1918;9;"Brandenburg.Berlin";13.8;39.4;NA
1918;9;"Brandenburg";13.8;39.2;NA
1918;9;"Baden.Wuerttemberg";13;139.8;NA
1918;9;"Bayern";12.8;84.2;NA
1918;9;"Niedersachsen.Hamburg.Bremen";12.7;93.5;NA
1918;9;"Hessen";12.5;90.2;NA
1918;9;"Niedersachsen";12.7;93.6;NA
1918;9;"Mecklenburg.Vorpommern";12.7;68.1;NA
1918;9;"Nordrhein.Westfalen";12.8;109.2;NA
1918;9;"Rheinland.Pfalz";13;90.8;NA
1918;9;"Schleswig.Holstein";12.2;139.7;NA
1918;9;"Saarland";13;125.7;NA
1918;9;"Sachsen";13.9;38.3;NA
1918;9;"Sachsen.Anhalt";13.5;43.9;NA
1918;9;"Thueringen.Sachsen.Anhalt";13;54;NA
1918;9;"Thueringen";12.5;66.7;NA
1918;9;"Deutschland";12.9;86.6;NA
1918;10;"Brandenburg.Berlin";9;42.5;NA
1918;10;"Brandenburg";9;42.7;NA
1918;10;"Baden.Wuerttemberg";6.7;45.6;NA
1918;10;"Niedersachsen";8.9;46.3;NA
1918;10;"Bayern";6.5;40.8;NA
1918;10;"Niedersachsen.Hamburg.Bremen";8.9;46.3;NA
1918;10;"Hessen";7.4;60.5;NA
1918;10;"Mecklenburg.Vorpommern";8.9;44;NA
1918;10;"Nordrhein.Westfalen";8.7;64.2;NA
1918;10;"Rheinland.Pfalz";7.8;62.1;NA
1918;10;"Schleswig.Holstein";9.1;49.2;NA
1918;10;"Saarland";7.7;60.4;NA
1918;10;"Sachsen";8;74.7;NA
1918;10;"Sachsen.Anhalt";8.2;58.5;NA
1918;10;"Thueringen.Sachsen.Anhalt";7.7;62.7;NA
1918;10;"Thueringen";7;67.9;NA
1918;10;"Deutschland";7.9;51.6;NA
1918;11;"Brandenburg.Berlin";3.1;15.5;NA
1918;11;"Brandenburg";3.1;15.2;NA
1918;11;"Baden.Wuerttemberg";2.7;40.8;NA
1918;11;"Bayern";1.9;25.7;NA
1918;11;"Mecklenburg.Vorpommern";3.4;11.8;NA
1918;11;"Hessen";2.9;22.6;NA
1918;11;"Niedersachsen";3.7;19;NA
1918;11;"Niedersachsen.Hamburg.Bremen";3.7;18.9;NA
1918;11;"Nordrhein.Westfalen";3.9;32.6;NA
1918;11;"Rheinland.Pfalz";3.3;36.9;NA
1918;11;"Schleswig.Holstein";3.7;17;NA
1918;11;"Saarland";3.7;46.8;NA
1918;11;"Sachsen";2.5;19.7;NA
1918;11;"Sachsen.Anhalt";3.1;14.2;NA
1918;11;"Thueringen.Sachsen.Anhalt";2.8;16.8;NA
1918;11;"Thueringen";2.4;20.1;NA
1918;11;"Deutschland";3;24.2;NA
1918;12;"Brandenburg.Berlin";3.5;85.3;NA
1918;12;"Brandenburg";3.5;85.3;NA
1918;12;"Baden.Wuerttemberg";3.9;141.7;NA
1918;12;"Hessen";4.1;97.1;NA
1918;12;"Bayern";3;136.6;NA
1918;12;"Mecklenburg.Vorpommern";3;92.5;NA
1918;12;"Niedersachsen";4.7;99.7;NA
1918;12;"Niedersachsen.Hamburg.Bremen";4.7;99.8;NA
1918;12;"Nordrhein.Westfalen";5.2;119.7;NA
1918;12;"Rheinland.Pfalz";4.7;97.3;NA
1918;12;"Schleswig.Holstein";3.8;107.9;NA
1918;12;"Saarland";4.8;122.7;NA
1918;12;"Sachsen";3.1;101.3;NA
1918;12;"Sachsen.Anhalt";4.1;75.4;NA
1918;12;"Thueringen.Sachsen.Anhalt";3.8;76.6;NA
1918;12;"Thueringen";3.3;78.1;NA
1918;12;"Deutschland";3.9;109.7;NA
1919;1;"Brandenburg.Berlin";0.7;24.9;NA
1919;1;"Brandenburg";0.7;24.9;NA
1919;1;"Baden.Wuerttemberg";0.4;28.4;NA
1919;1;"Hessen";0.6;37.1;NA
1919;1;"Bayern";0.2;33.5;NA
1919;1;"Mecklenburg.Vorpommern";0.6;34.9;NA
1919;1;"Niedersachsen";1.1;33.2;NA
1919;1;"Niedersachsen.Hamburg.Bremen";1.1;33.2;NA
1919;1;"Nordrhein.Westfalen";1.5;36.7;NA
1919;1;"Rheinland.Pfalz";1.3;43.1;NA
1919;1;"Schleswig.Holstein";1.2;39.3;NA
1919;1;"Saarland";1.4;60.4;NA
1919;1;"Sachsen";0.3;21.7;NA
1919;1;"Sachsen.Anhalt";0.7;23;NA
1919;1;"Thueringen.Sachsen.Anhalt";0.3;26.6;NA
1919;1;"Thueringen";-0.3;31.1;NA
1919;1;"Deutschland";0.7;32.6;NA
1919;2;"Brandenburg.Berlin";-0.2;20.8;NA
1919;2;"Brandenburg";-0.2;20.9;NA
1919;2;"Baden.Wuerttemberg";-0.8;55.4;NA
1919;2;"Hessen";-0.1;44.9;NA
1919;2;"Bayern";-1.8;46.6;NA
1919;2;"Mecklenburg.Vorpommern";-0.6;28;NA
1919;2;"Niedersachsen";0.1;28;NA
1919;2;"Niedersachsen.Hamburg.Bremen";0.1;27.9;NA
1919;2;"Nordrhein.Westfalen";0.8;37.8;NA
1919;2;"Rheinland.Pfalz";0;58.5;NA
1919;2;"Schleswig.Holstein";0.1;26;NA
1919;2;"Saarland";0.4;90.5;NA
1919;2;"Sachsen";-0.4;21.7;NA
1919;2;"Sachsen.Anhalt";0.2;21.1;NA
1919;2;"Thueringen.Sachsen.Anhalt";-0.1;23.1;NA
1919;2;"Thueringen";-0.6;25.7;NA
1919;2;"Deutschland";-0.5;37.1;NA
1919;3;"Brandenburg.Berlin";3;42.8;NA
1919;3;"Brandenburg";3;42.9;NA
1919;3;"Baden.Wuerttemberg";3.4;93;NA
1919;3;"Hessen";3.1;55.4;NA
1919;3;"Bayern";2.8;84.3;NA
1919;3;"Mecklenburg.Vorpommern";2.1;56;NA
1919;3;"Niedersachsen";3.1;57.5;NA
1919;3;"Niedersachsen.Hamburg.Bremen";3.1;57.6;NA
1919;3;"Nordrhein.Westfalen";3.5;66.5;NA
1919;3;"Rheinland.Pfalz";3.5;72.1;NA
1919;3;"Schleswig.Holstein";2.2;65.4;NA
1919;3;"Saarland";4;88.1;NA
1919;3;"Sachsen";3;40.9;NA
1919;3;"Sachsen.Anhalt";3.2;35.4;NA
1919;3;"Thueringen.Sachsen.Anhalt";2.9;39.4;NA
1919;3;"Thueringen";2.5;44.4;NA
1919;3;"Deutschland";3;64.5;NA
1919;4;"Brandenburg.Berlin";6.6;45.3;NA
1919;4;"Brandenburg";6.6;45.2;NA
1919;4;"Baden.Wuerttemberg";4.7;86.6;NA
1919;4;"Hessen";5.1;58.9;NA
1919;4;"Bayern";4.6;84.3;NA
1919;4;"Mecklenburg.Vorpommern";6.5;49.3;NA
1919;4;"Niedersachsen";6.2;50.3;NA
1919;4;"Niedersachsen.Hamburg.Bremen";6.2;49.9;NA
1919;4;"Nordrhein.Westfalen";6;60.6;NA
1919;4;"Rheinland.Pfalz";5.7;66;NA
1919;4;"Schleswig.Holstein";6.1;39.8;NA
1919;4;"Saarland";5.7;69.9;NA
1919;4;"Sachsen";5.4;71.7;NA
1919;4;"Sachsen.Anhalt";6.3;58.6;NA
1919;4;"Thueringen.Sachsen.Anhalt";5.5;60.2;NA
1919;4;"Thueringen";4.6;62.2;NA
1919;4;"Deutschland";5.6;64.5;NA
1919;5;"Brandenburg.Berlin";11.7;21.4;NA
1919;5;"Brandenburg";11.7;21.4;NA
1919;5;"Baden.Wuerttemberg";11.5;29.9;NA
1919;5;"Hessen";11.7;17.8;NA
1919;5;"Bayern";10.4;45.5;NA
1919;5;"Mecklenburg.Vorpommern";11.6;11.9;NA
1919;5;"Niedersachsen";12.1;15.9;NA
1919;5;"Niedersachsen.Hamburg.Bremen";12.1;15.8;NA
1919;5;"Nordrhein.Westfalen";13;21.8;NA
1919;5;"Rheinland.Pfalz";12.6;16.7;NA
1919;5;"Schleswig.Holstein";11.8;10;NA
1919;5;"Saarland";12.8;19.2;NA
1919;5;"Sachsen";10.6;32.3;NA
1919;5;"Sachsen.Anhalt";11.9;12.9;NA
1919;5;"Thueringen.Sachsen.Anhalt";11.2;15.6;NA
1919;5;"Thueringen";10.5;19;NA
1919;5;"Deutschland";11.6;24.9;NA
1919;6;"Brandenburg.Berlin";15.8;62.2;NA
1919;6;"Brandenburg";15.8;62.2;NA
1919;6;"Baden.Wuerttemberg";15.2;80.4;NA
1919;6;"Hessen";14.9;41;NA
1919;6;"Bayern";14.8;92.8;NA
1919;6;"Mecklenburg.Vorpommern";15.2;49.5;NA
1919;6;"Niedersachsen";14.8;53.6;NA
1919;6;"Niedersachsen.Hamburg.Bremen";14.8;53.4;NA
1919;6;"Nordrhein.Westfalen";14.8;65.9;NA
1919;6;"Rheinland.Pfalz";15.4;39.6;NA
1919;6;"Schleswig.Holstein";14.4;51.6;NA
1919;6;"Saarland";15.5;32.3;NA
1919;6;"Sachsen";14.7;96.1;NA
1919;6;"Sachsen.Anhalt";15.6;36.3;NA
1919;6;"Thueringen.Sachsen.Anhalt";15.1;41.8;NA
1919;6;"Thueringen";14.4;48.6;NA
1919;6;"Deutschland";15;65.1;NA
1919;7;"Brandenburg.Berlin";15.9;49.6;NA
1919;7;"Brandenburg";15.9;49.9;NA
1919;7;"Baden.Wuerttemberg";13.8;107.8;NA
1919;7;"Hessen";13.9;84.5;NA
1919;7;"Bayern";13.9;104.6;NA
1919;7;"Mecklenburg.Vorpommern";15.5;59.9;NA
1919;7;"Niedersachsen";14.3;68.9;NA
1919;7;"Niedersachsen.Hamburg.Bremen";14.3;68.7;NA
1919;7;"Nordrhein.Westfalen";13.9;87.1;NA
1919;7;"Rheinland.Pfalz";13.8;93.6;NA
1919;7;"Schleswig.Holstein";14.5;60.9;NA
1919;7;"Saarland";13.7;108.3;NA
1919;7;"Sachsen";14.7;84.2;NA
1919;7;"Sachsen.Anhalt";15.4;46.8;NA
1919;7;"Thueringen.Sachsen.Anhalt";14.7;53.8;NA
1919;7;"Thueringen";13.8;62.6;NA
1919;7;"Deutschland";14.4;81.1;NA
1919;8;"Brandenburg.Berlin";16.5;38.5;NA
1919;8;"Brandenburg";16.5;38.6;NA
1919;8;"Baden.Wuerttemberg";16.9;45.6;NA
1919;8;"Hessen";15.9;40.6;NA
1919;8;"Bayern";16.3;65.2;NA
1919;8;"Mecklenburg.Vorpommern";15.5;56.9;NA
1919;8;"Niedersachsen";15.6;41.5;NA
1919;8;"Niedersachsen.Hamburg.Bremen";15.6;41.8;NA
1919;8;"Nordrhein.Westfalen";16.1;46.4;NA
1919;8;"Rheinland.Pfalz";16.6;38.5;NA
1919;8;"Schleswig.Holstein";14.7;80.7;NA
1919;8;"Saarland";16.4;49.2;NA
1919;8;"Sachsen";16.2;57.2;NA
1919;8;"Sachsen.Anhalt";16.5;24.5;NA
1919;8;"Thueringen.Sachsen.Anhalt";16;34.5;NA
1919;8;"Thueringen";15.3;47;NA
1919;8;"Deutschland";16.1;49.6;NA
1919;9;"Brandenburg.Berlin";15.6;20.5;NA
1919;9;"Brandenburg";15.5;20.6;NA
1919;9;"Baden.Wuerttemberg";15.1;62.3;NA
1919;9;"Hessen";14.5;41.9;NA
1919;9;"Bayern";14.7;45.8;NA
1919;9;"Mecklenburg.Vorpommern";14.6;19.6;NA
1919;9;"Niedersachsen";14.4;37.7;NA
1919;9;"Niedersachsen.Hamburg.Bremen";14.4;37.8;NA
1919;9;"Nordrhein.Westfalen";14.7;50.6;NA
1919;9;"Rheinland.Pfalz";15;52;NA
1919;9;"Schleswig.Holstein";13.8;49.9;NA
1919;9;"Saarland";14.6;56.1;NA
1919;9;"Sachsen";15.2;45.8;NA
1919;9;"Sachsen.Anhalt";15.2;18.8;NA
1919;9;"Thueringen.Sachsen.Anhalt";14.7;23.5;NA
1919;9;"Thueringen";14;29.4;NA
1919;9;"Deutschland";14.7;41.1;NA
1919;10;"Brandenburg.Berlin";6.9;66.4;NA
1919;10;"Brandenburg";6.9;66.5;NA
1919;10;"Baden.Wuerttemberg";5.3;48.7;NA
1919;10;"Hessen";5.6;34.4;NA
1919;10;"Bayern";5.3;57.7;NA
1919;10;"Mecklenburg.Vorpommern";6.8;65.4;NA
1919;10;"Niedersachsen";6.5;45.4;NA
1919;10;"Niedersachsen.Hamburg.Bremen";6.6;45.4;NA
1919;10;"Nordrhein.Westfalen";6.3;37;NA
1919;10;"Rheinland.Pfalz";5.9;32.4;NA
1919;10;"Schleswig.Holstein";6.7;70.9;NA
1919;10;"Saarland";5.8;29.5;NA
1919;10;"Sachsen";5.9;102.2;NA
1919;10;"Sachsen.Anhalt";6.5;61.4;NA
1919;10;"Thueringen";5.3;51.6;NA
1919;10;"Thueringen.Sachsen.Anhalt";6;57.1;NA
1919;10;"Deutschland";6;54.4;NA
1919;11;"Brandenburg.Berlin";-0.7;82.8;NA
1919;11;"Brandenburg";-0.7;82.8;NA
1919;11;"Baden.Wuerttemberg";1.5;124.6;NA
1919;11;"Hessen";0.8;95.3;NA
1919;11;"Bayern";0.8;109.5;NA
1919;11;"Mecklenburg.Vorpommern";-0.5;65.8;NA
1919;11;"Niedersachsen";0.4;76.5;NA
1919;11;"Niedersachsen.Hamburg.Bremen";0.4;76.5;NA
1919;11;"Nordrhein.Westfalen";1.3;101.6;NA
1919;11;"Rheinland.Pfalz";1.6;105;NA
1919;11;"Schleswig.Holstein";0.6;59.4;NA
1919;11;"Saarland";1.9;139.5;NA
1919;11;"Sachsen";-0.4;108.1;NA
1919;11;"Sachsen.Anhalt";-0.2;77.8;NA
1919;11;"Thueringen.Sachsen.Anhalt";-0.2;84.2;NA
1919;11;"Thueringen";-0.2;92.3;NA
1919;11;"Deutschland";0.5;95;NA
1919;12;"Brandenburg.Berlin";0.2;86.3;NA
1919;12;"Brandenburg";0.2;86.1;NA
1919;12;"Baden.Wuerttemberg";1.2;177.8;NA
1919;12;"Hessen";1.1;117.3;NA
1919;12;"Bayern";0;137.1;NA
1919;12;"Mecklenburg.Vorpommern";0;85;NA
1919;12;"Niedersachsen";1.3;113.2;NA
1919;12;"Niedersachsen.Hamburg.Bremen";1.2;113;NA
1919;12;"Nordrhein.Westfalen";2.3;152.1;NA
1919;12;"Rheinland.Pfalz";2.2;122;NA
1919;12;"Schleswig.Holstein";0.4;91.5;NA
1919;12;"Saarland";2.5;154.5;NA
1919;12;"Sachsen";-0.1;92.1;NA
1919;12;"Sachsen.Anhalt";0.8;79.8;NA
1919;12;"Thueringen.Sachsen.Anhalt";0.4;86.1;NA
1919;12;"Thueringen";0;94.1;NA
1919;12;"Deutschland";0.8;120.4;NA
1920;1;"Brandenburg.Berlin";1.8;58.1;NA
1920;1;"Brandenburg";1.8;58;NA
1920;1;"Baden.Wuerttemberg";2.5;97.9;NA
1920;1;"Hessen";2.2;120.5;NA
1920;1;"Bayern";1.8;102.9;NA
1920;1;"Mecklenburg.Vorpommern";1.3;69.4;NA
1920;1;"Niedersachsen";3.1;76.3;NA
1920;1;"Niedersachsen.Hamburg.Bremen";3.1;76.3;NA
1920;1;"Nordrhein.Westfalen";3.4;121.7;NA
1920;1;"Rheinland.Pfalz";2.8;121;NA
1920;1;"Schleswig.Holstein";2.1;77.8;NA
1920;1;"Saarland";3;158.7;NA
1920;1;"Sachsen";1.7;65.5;NA
1920;1;"Sachsen.Anhalt";2.5;50.3;NA
1920;1;"Thueringen.Sachsen.Anhalt";2.1;69;NA
1920;1;"Thueringen";1.7;92.4;NA
1920;1;"Deutschland";2.3;90.6;NA
1920;2;"Brandenburg.Berlin";2.9;30.6;NA
1920;2;"Brandenburg";2.9;30.6;NA
1920;2;"Baden.Wuerttemberg";2.4;31.5;NA
1920;2;"Hessen";2.9;33.2;NA
1920;2;"Bayern";1.5;32.7;NA
1920;2;"Mecklenburg.Vorpommern";3;37.1;NA
1920;2;"Niedersachsen";4.2;40.5;NA
1920;2;"Niedersachsen.Hamburg.Bremen";4.2;40.5;NA
1920;2;"Nordrhein.Westfalen";4.8;47.6;NA
1920;2;"Rheinland.Pfalz";3.1;26.6;NA
1920;2;"Schleswig.Holstein";3.7;53.8;NA
1920;2;"Saarland";3.5;34.5;NA
1920;2;"Sachsen";2.4;40.5;NA
1920;2;"Sachsen.Anhalt";3.4;20.2;NA
1920;2;"Thueringen.Sachsen.Anhalt";3;24.4;NA
1920;2;"Thueringen";2.5;29.7;NA
1920;2;"Deutschland";3;35.4;NA
1920;3;"Brandenburg.Berlin";6.7;17;NA
1920;3;"Brandenburg";6.7;17.1;NA
1920;3;"Baden.Wuerttemberg";5.5;40.4;NA
1920;3;"Hessen";6;30.9;NA
